Total: 1353 
True: 1166 
False: 187

86% accuracy

categories =[
 'alt.atheism',
 'sci.space',
 'comp.graphics',
 'talk.religion.misc']



ID,TAG_WEIGHT,TAG_RETURNED,TAG_EXPECTED,OUTCOME,OUTCOME_HFQ_REMOVED,TAG_RETURNED_HFQ_REMOVED,TAG_WEIGHT_HFQ_REMOVED
0,16.7591577638817,sci.space,sci.space,True,True,sci.space,1.6075828911672678
1,26.76514296688197,comp.graphics,comp.graphics,True,True,comp.graphics,11.700117169870712
2,48.474218423307555,comp.graphics,comp.graphics,True,True,comp.graphics,33.43332473993235
3,405.42654209699305,comp.graphics,comp.graphics,True,True,comp.graphics,335.98249101425773
4,45.973120294215576,comp.graphics,comp.graphics,True,True,comp.graphics,26.507018850974617
5,80.68765091912769,comp.graphics,comp.graphics,True,True,comp.graphics,28.418140889537476
6,46.97933080996307,sci.space,sci.space,True,True,sci.space,9.483596336901927
7,172.3043167327485,sci.space,sci.space,True,True,sci.space,132.47607411934194
8,143.45152383053156,alt.atheism,alt.atheism,True,True,alt.atheism,19.239382392585863
9,84.10836420969042,sci.space,sci.space,True,True,sci.space,59.11893276308103
10,69.64169868273859,comp.graphics,comp.graphics,True,True,comp.graphics,35.16681559501322
11,1111.4011900124533,comp.graphics,comp.graphics,True,True,comp.graphics,1079.3552487797126
12,17674.932757401246,comp.graphics,comp.graphics,True,True,comp.graphics,17385.75348046493
13,150.70830539529845,sci.space,sci.space,True,True,sci.space,56.343380668088066
14,47.80757272435761,comp.graphics,comp.graphics,True,True,comp.graphics,24.215658480304914
15,102.03339949724837,alt.atheism,alt.atheism,True,True,alt.atheism,53.48435809637663
16,66.82352575952235,alt.atheism,alt.atheism,True,True,alt.atheism,15.113597124364482
17,3.31771510449763,alt.atheism,alt.atheism,True,False,,0
18,49.09335245468542,comp.graphics,comp.graphics,True,True,comp.graphics,37.0439538101178
19,218.94401322833824,sci.space,sci.space,True,True,sci.space,79.73908705712329
20,143.97769488328836,sci.space,sci.space,True,True,sci.space,24.408531942499103
21,287.2948169284839,sci.space,sci.space,True,True,sci.space,132.29733489350951
22,68.31422359553908,alt.atheism,talk.religion.misc,False,False,sci.space,37.716155210590344
23,36.27083018348027,alt.atheism,alt.atheism,True,False,sci.space,13.920480466358438
24,550.1216341908009,alt.atheism,talk.religion.misc,False,False,alt.atheism,520.4918948071451
25,207.18768875738732,sci.space,sci.space,True,True,sci.space,64.70510737269058
26,622.756540693739,alt.atheism,talk.religion.misc,False,True,talk.religion.misc,315.74384992817517
27,37.55806696149984,comp.graphics,comp.graphics,True,True,comp.graphics,22.476180118719846
28,164.21318585639597,comp.graphics,comp.graphics,True,True,comp.graphics,142.1129474083902
29,375.9549113412684,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,218.44533137753234
30,54.610405693976816,alt.atheism,alt.atheism,True,False,,0
31,80.34286604453975,comp.graphics,comp.graphics,True,True,comp.graphics,44.61109090506731
32,54.44047820593821,alt.atheism,alt.atheism,True,True,alt.atheism,18.58868182360341
33,174.8547285643143,comp.graphics,comp.graphics,True,True,comp.graphics,139.67158671078602
34,146.13701711769065,alt.atheism,talk.religion.misc,False,False,alt.atheism,23.06519359324632
35,316.3976268568441,alt.atheism,alt.atheism,True,True,alt.atheism,262.1703388404499
36,47.692861586101905,comp.graphics,comp.graphics,True,True,comp.graphics,30.072220098932952
37,151.71940659165872,sci.space,sci.space,True,False,alt.atheism,46.714537727156404
38,173.09069354243817,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,52.585017494641555
39,105.09800768628794,comp.graphics,comp.graphics,True,True,comp.graphics,23.29773612574387
40,78.85727064139967,alt.atheism,alt.atheism,True,True,alt.atheism,8.951126908411862
41,116.81243210426923,talk.religion.misc,talk.religion.misc,True,False,sci.space,13.232664229722486
42,264.07263717053314,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,56.545558610356714
43,117.21851005712148,sci.space,sci.space,True,True,sci.space,59.95260001567249
44,111.80583998407444,alt.atheism,alt.atheism,True,True,alt.atheism,42.555249599338964
45,212.7496347679425,comp.graphics,comp.graphics,True,True,comp.graphics,94.5038595125003
46,141.82106730540437,alt.atheism,alt.atheism,True,True,alt.atheism,121.7304957136912
47,125.00007697588127,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,9.512584123032944
48,28.362278893023607,comp.graphics,comp.graphics,True,True,comp.graphics,13.747349154425786
49,77.20669694664608,comp.graphics,comp.graphics,True,True,comp.graphics,15.789786106268215
50,262.76130926999656,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,201.4676184620139
51,348.10852386156716,comp.graphics,comp.graphics,True,True,comp.graphics,175.7555590369686
52,132.01048405748082,alt.atheism,alt.atheism,True,False,talk.religion.misc,17.637909204374463
53,958.0657340083234,alt.atheism,alt.atheism,True,True,alt.atheism,280.5653914795538
54,128.19090859167625,sci.space,sci.space,True,True,sci.space,94.06168665287906
55,676.3306487962251,sci.space,sci.space,True,True,sci.space,399.8690288083134
56,162.12286041711317,comp.graphics,comp.graphics,True,True,comp.graphics,110.5351362477562
57,209.56404735476528,sci.space,sci.space,True,True,sci.space,65.03756850084778
58,33.4500849488025,comp.graphics,comp.graphics,True,True,comp.graphics,18.47075727411425
59,101.11671457841435,sci.space,sci.space,True,True,sci.space,24.039391442752194
60,462.0175966262622,alt.atheism,alt.atheism,True,True,alt.atheism,419.59402371780544
61,67.00953740893675,alt.atheism,alt.atheism,True,False,sci.space,18.181796498719606
62,197.10820265164008,alt.atheism,alt.atheism,True,True,alt.atheism,139.0219625806515
63,65.9755108960625,sci.space,sci.space,True,True,sci.space,17.464527988960146
64,65.83109003491151,sci.space,sci.space,True,True,sci.space,45.22621971614559
65,26.331249450692876,comp.graphics,comp.graphics,True,True,comp.graphics,11.061840511605308
66,79.06109604133435,talk.religion.misc,talk.religion.misc,True,False,sci.space,12.656330204067942
67,19.438535123268498,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,3.939869398112302
68,180.80975807833022,sci.space,sci.space,True,True,sci.space,146.25266819590803
69,16.06040148391363,comp.graphics,comp.graphics,True,True,comp.graphics,8.858862688810055
70,131.3186110547785,alt.atheism,alt.atheism,True,True,alt.atheism,33.102486501447444
71,1159.9725946178353,alt.atheism,alt.atheism,True,True,alt.atheism,1102.1899248529676
72,28.139888134871235,sci.space,sci.space,True,True,sci.space,12.198662550413994
73,31.373352141593845,comp.graphics,comp.graphics,True,True,comp.graphics,18.722862323536408
74,44.09123536713432,sci.space,sci.space,True,False,,0
75,4526.992477004384,sci.space,sci.space,True,True,sci.space,4487.711316411386
76,67.89467708423017,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,46.86299830758474
77,81.15975525322463,sci.space,talk.religion.misc,False,True,talk.religion.misc,21.995827415322953
78,117.15037225397444,alt.atheism,alt.atheism,True,True,alt.atheism,16.28480544357271
79,34.18649050896785,comp.graphics,comp.graphics,True,True,comp.graphics,18.50984177498056
80,93.62340936138064,comp.graphics,comp.graphics,True,True,comp.graphics,73.43446580196354
81,362.2645339612289,sci.space,sci.space,True,True,sci.space,207.68162515350562
82,26.235348257848027,sci.space,talk.religion.misc,False,False,sci.space,9.914419938860394
83,186.47057692113114,comp.graphics,comp.graphics,True,True,comp.graphics,27.81430475553978
84,120.68532854815905,alt.atheism,alt.atheism,True,True,alt.atheism,41.882787797536324
85,334.61687355917337,sci.space,sci.space,True,True,sci.space,196.2520050467542
86,286.37649333717417,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,94.71082407574139
87,85.41995041030042,alt.atheism,alt.atheism,True,True,alt.atheism,34.7888352518073
88,162.04521569868945,sci.space,sci.space,True,True,sci.space,58.2303295901504
89,27.68926420853938,talk.religion.misc,alt.atheism,False,False,talk.religion.misc,17.72673087474625
90,143.74992666604365,comp.graphics,talk.religion.misc,False,False,comp.graphics,118.59697765083367
91,72.69272814839029,alt.atheism,alt.atheism,True,True,alt.atheism,38.31276272054432
92,244.18962019806773,sci.space,sci.space,True,True,sci.space,156.00945967238013
93,328.7813980159034,alt.atheism,alt.atheism,True,False,sci.space,124.65532714186422
94,104.8231899310588,sci.space,sci.space,True,True,sci.space,68.18671233661729
95,197.4194865979689,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,84.98639628174018
96,188.30876787730574,comp.graphics,comp.graphics,True,True,comp.graphics,34.23572266240121
97,11.639928828643308,talk.religion.misc,talk.religion.misc,True,False,comp.graphics,0.5667141741955828
98,181.94760568741324,sci.space,comp.graphics,False,False,sci.space,132.4208553134961
99,146.85421977237584,sci.space,sci.space,True,True,sci.space,75.87518522512286
100,70.78013665798514,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,44.90777667117956
101,80.24650809201339,alt.atheism,alt.atheism,True,False,comp.graphics,35.52301855973348
102,42.05913253120201,comp.graphics,comp.graphics,True,True,comp.graphics,25.629001555438837
103,539.5825724309585,alt.atheism,alt.atheism,True,True,alt.atheism,520.0065488466787
104,153.79884947084855,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,18.69835171004101
105,126.65238550751897,alt.atheism,alt.atheism,True,True,alt.atheism,28.375403090985554
106,95.3426666010033,alt.atheism,alt.atheism,True,False,talk.religion.misc,6.859363854013794
107,263.80441001026105,alt.atheism,talk.religion.misc,False,False,alt.atheism,109.65840838029312
108,69.07740666918463,sci.space,sci.space,True,True,sci.space,31.645983154017255
109,75.72290457098865,alt.atheism,alt.atheism,True,True,alt.atheism,22.194389271267426
110,81.42764592291863,alt.atheism,alt.atheism,True,False,sci.space,15.300568317351443
111,682.6091623424999,alt.atheism,alt.atheism,True,True,alt.atheism,198.27545966291498
112,145.41676178226652,sci.space,sci.space,True,True,sci.space,34.997661448441384
113,12.226532018496274,comp.graphics,comp.graphics,True,True,comp.graphics,3.7005589763739715
114,73.53502824490765,sci.space,sci.space,True,True,sci.space,16.02849912535184
115,8440.40159574206,sci.space,sci.space,True,True,sci.space,8303.644876277598
116,68.31667581905596,sci.space,sci.space,True,True,sci.space,42.982260747014514
117,263.17604525379477,comp.graphics,comp.graphics,True,True,comp.graphics,225.1633699913776
118,241.82613622558952,sci.space,sci.space,True,True,sci.space,87.9364326238473
119,204.1862342552702,sci.space,alt.atheism,False,False,sci.space,42.23530539680339
120,28.00484723758379,comp.graphics,comp.graphics,True,True,comp.graphics,15.779576123225636
121,160.31983737196995,alt.atheism,alt.atheism,True,True,alt.atheism,86.0430300382877
122,198.0369960649022,alt.atheism,talk.religion.misc,False,False,alt.atheism,61.10509102028821
123,120.6107167997273,alt.atheism,alt.atheism,True,False,sci.space,31.630977616108375
124,264.7515078971626,alt.atheism,alt.atheism,True,False,talk.religion.misc,84.30230234678152
125,200.14230038410724,comp.graphics,comp.graphics,True,True,comp.graphics,54.52119761709756
126,100.95858542754723,talk.religion.misc,talk.religion.misc,True,False,sci.space,43.048651735958046
127,88.50246994584045,comp.graphics,comp.graphics,True,True,comp.graphics,17.444192251627143
128,180.13891328607758,sci.space,sci.space,True,True,sci.space,86.1750667978892
129,27.83343991682089,sci.space,sci.space,True,True,sci.space,13.423471232794459
130,84.91963490582111,sci.space,sci.space,True,True,sci.space,16.47347214782374
131,228.66016165109613,comp.graphics,sci.space,False,False,comp.graphics,145.40968865587539
132,93.16085709192228,alt.atheism,alt.atheism,True,True,alt.atheism,22.20073318579089
133,216.0168825681383,sci.space,sci.space,True,True,sci.space,95.54209470610772
134,30.76885411213254,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,10.984703741606303
135,101.45342646694625,sci.space,sci.space,True,True,sci.space,13.476112855723366
136,85.57710926835469,sci.space,sci.space,True,False,comp.graphics,52.53521529897107
137,180.270662504891,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,35.038346873417865
138,111.86410132477289,comp.graphics,comp.graphics,True,True,comp.graphics,35.18653929030103
139,15814.44962331223,comp.graphics,comp.graphics,True,True,comp.graphics,15546.08349437714
140,377.83479782467833,alt.atheism,talk.religion.misc,False,False,alt.atheism,308.1362118598761
141,101.74317763469945,talk.religion.misc,alt.atheism,False,False,talk.religion.misc,16.070408840842497
142,23.220745284667203,comp.graphics,comp.graphics,True,True,comp.graphics,4.616631196454982
143,918.1855918938713,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,189.7822989510875
144,80.17342980629931,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,21.097664603325185
145,41.44448616892534,talk.religion.misc,talk.religion.misc,True,True,talk.religion.misc,6.01463927496312
146,50.44756633868161,comp.graphics,comp.graphics,True,True,comp.graphics,34.514892413240915
147,86.8210837541766,comp.graphics,comp.graphics,True,True,comp.graphics,41.56114220850332
148,62.22013105342672,comp.graphics,comp.graphics,True,True,comp.graphics,17.040214403765148
149,191.15105291913588,comp.graphics,comp.graphics,True,False,sci.space,77.21686115900799
150,159.13592206154033,sci.space,sci.space,True,False,alt.atheism,52.28434342297676
151,18.487038849488645,sci.space,sci.space,True,True,sci.space,4.104214670789226
152,210.08793222988996,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,142.5611508415933
153,361.0667379868966,comp.graphics,comp.graphics,True,True,comp.graphics,214.9967803365143
154,144.4047458291479,alt.atheism,alt.atheism,True,False,sci.space,46.68921393346256
155,275.70491587272693,talk.religion.misc,talk.religion.misc,True,False,alt.atheism,74.25128041840858
156,36.79403367241966,sci.space,alt.atheism,False,True,alt.atheism,11.171665706991435
157,103.14492431370539,alt.atheism,alt.atheism,True,True,alt.atheism,50.614964439829826
